C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_56_788.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_56_788.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_56_788.jpg,0,0,0,10.14923
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_56_876.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_56_876.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_56_876.jpg,0,0,0,10.04735
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_56_964.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_56_964.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_56_964.jpg,0,0,0,9.96659
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_57_036.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_57_036.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_57_036.jpg,0,0,0,9.886477
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_57_103.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_57_103.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_57_103.jpg,0,0,0,9.826815
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_57_172.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_57_172.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_57_172.jpg,0,0,0,9.767513
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_57_244.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_57_244.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_57_244.jpg,0,0,0,9.689001
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_57_314.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_57_314.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_57_314.jpg,0,0,0,9.630531
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_57_382.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_57_382.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_57_382.jpg,0,0,0,9.553122
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_57_468.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_57_468.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_57_468.jpg,0,0,0,9.476334
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_57_548.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_57_548.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_57_548.jpg,0,0,0,9.400164
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_57_627.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_57_627.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_57_627.jpg,0,0,0,9.324606
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_57_714.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_57_714.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_57_714.jpg,0,0,0,9.249656
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_57_794.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_57_794.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_57_794.jpg,0,0,0,9.175305
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_57_867.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_57_867.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_57_867.jpg,0,0,0,9.101555
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_57_945.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_57_945.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_57_945.jpg,0,0,0,9.028485
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_58_019.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_58_019.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_58_019.jpg,0,0,0,8.955941
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_58_098.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_58_098.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_58_098.jpg,0,0,0,8.883955
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_58_189.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_58_189.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_58_189.jpg,0,0,0,8.812544
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_58_271.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_58_271.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_58_271.jpg,0,0,0,8.74171
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_58_343.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_58_343.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_58_343.jpg,0,0,0,8.671446
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_58_415.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_58_415.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_58_415.jpg,0,0,0,8.619118
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_58_501.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_58_501.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_58_501.jpg,0,0,0,8.532607
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_58_581.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_58_581.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_58_581.jpg,0,0,0,8.464024
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_58_668.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_58_668.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_58_668.jpg,0,0,0,8.396062
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_58_747.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_58_747.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_58_747.jpg,0,0,0,8.328516
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_58_831.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_58_831.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_58_831.jpg,0,0,0,8.260891
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_58_918.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_58_918.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_58_918.jpg,0,0,0,8.176805
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_59_008.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_59_008.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_59_008.jpg,0,0,0,8.110154
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_59_078.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_59_078.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_59_078.jpg,0,0,0,8.044047
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_59_145.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_59_145.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_59_145.jpg,0,0,0,7.994822
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_59_217.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_59_217.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_59_217.jpg,0,0,0,7.929656
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_59_287.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_59_287.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_59_287.jpg,0,0,0,7.881129
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_59_357.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_59_357.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_59_357.jpg,0,0,0,7.816889
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_59_443.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_59_443.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_59_443.jpg,0,0,0,7.753172
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_59_526.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_59_526.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_59_526.jpg,0,0,0,7.689974
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_59_608.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_59_608.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_59_608.jpg,0,0.1234932,0,7.664608
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_59_689.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_59_689.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_59_689.jpg,0,0.3647505,0,7.851851
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_59_770.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_59_770.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_59_770.jpg,0,0.6079029,0,8.272659
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_59_851.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_59_851.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_59_851.jpg,0,0.8501037,0,8.923743
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_12_59_932.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_12_59_932.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_12_59_932.jpg,-0.2,1,0,9.769184
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_00_022.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_00_022.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_00_022.jpg,-0.45,1,0,10.82425
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_00_089.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_00_089.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_00_089.jpg,0,1,0,11.43116
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_00_165.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_00_165.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_00_165.jpg,0,1,0,12.08605
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_00_238.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_00_238.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_00_238.jpg,0,1,0,12.90992
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_00_327.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_00_327.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_00_327.jpg,0,1,0,13.90465
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_00_397.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_00_397.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_00_397.jpg,0,1,0,14.67488
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_00_463.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_00_463.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_00_463.jpg,-0.05,1,0,15.53316
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_00_530.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_00_530.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_00_530.jpg,-0.2,1,0,16.08067
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_00_598.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_00_598.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_00_598.jpg,-0.4,1,0,16.87228
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_00_687.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_00_687.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_00_687.jpg,0,1,0,17.61306
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_00_755.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_00_755.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_00_755.jpg,0,1,0,18.25837
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_00_822.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_00_822.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_00_822.jpg,0,1,0,19.06758
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_00_910.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_00_910.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_00_910.jpg,0,1,0,19.87426
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_00_996.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_00_996.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_00_996.jpg,0,1,0,20.86302
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_01_079.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_01_079.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_01_079.jpg,0,1,0,21.66671
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_01_164.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_01_164.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_01_164.jpg,-0.05,1,0,22.46253
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_01_247.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_01_247.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_01_247.jpg,-0.25,1,0,23.2222
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_01_333.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_01_333.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_01_333.jpg,-0.45,1,0,23.90857
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_01_412.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_01_412.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_01_412.jpg,0,1,0,24.66279
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_01_492.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_01_492.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_01_492.jpg,0,1,0,25.42785
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_01_580.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_01_580.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_01_580.jpg,0,1,0,26.37956
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_01_661.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_01_661.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_01_661.jpg,-0.2,1,0,27.1209
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_01_735.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_01_735.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_01_735.jpg,-0.4,1,0,27.7896
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_01_808.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_01_808.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_01_808.jpg,0,1,0,28.30209
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_01_880.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_01_880.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_01_880.jpg,0,1,0,29.03505
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_01_948.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_01_948.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_01_948.jpg,0,1,0,29.58381
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_02_042.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_02_042.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_02_042.jpg,0,1,0,30.19061
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_02_111.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_02_111.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_02_111.jpg,0,1,0,30.18972
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_02_178.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_02_178.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_02_178.jpg,0,1,0,30.19019
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_02_248.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_02_248.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_02_248.jpg,0,1,0,30.19024
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_02_334.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_02_334.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_02_334.jpg,0,1,0,30.19027
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_02_421.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_02_421.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_02_421.jpg,0,1,0,30.19031
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_02_502.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_02_502.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_02_502.jpg,0,1,0,30.19029
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_02_586.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_02_586.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_02_586.jpg,0,1,0,30.19027
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_02_664.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_02_664.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_02_664.jpg,0,1,0,30.1903
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_02_735.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_02_735.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_02_735.jpg,0,1,0,30.1903
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_02_808.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_02_808.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_02_808.jpg,0,1,0,30.19034
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_02_885.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_02_885.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_02_885.jpg,0,1,0,30.19035
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_02_960.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_02_960.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_02_960.jpg,0,1,0,30.19031
C:\Users\tikto\Desktop\Python\IMG\center_2021_01_10_15_13_03_040.jpg,C:\Users\tikto\Desktop\Python\IMG\left_2021_01_10_15_13_03_040.jpg,C:\Users\tikto\Desktop\Python\IMG\right_2021_01_10_15_13_03_040.jpg,0,1,0,30.1903
